WP_209387345.1	WP_023857357.1	0.797	296	60	0	1	296	1	296	2.625E-155	482
WP_209387859.1	WP_025811956.1	0.230	503	345	0	4	452	5	507	4.867E-10	60
WP_209387863.1	WP_463315624.1	0.558	760	335	0	1	760	1	760	7.593E-281	871
WP_209387899.1	WP_039073225.1	0.621	691	261	0	1	691	1	690	5.088E-283	873
WP_209387903.1	WP_095291242.1	0.674	574	186	0	1	573	1	574	3.977E-263	809
WP_209387940.1	WP_035339256.1	0.464	213	113	0	6	218	5	215	3.383E-57	195
WP_209387945.1	WP_023855532.1	0.682	151	48	0	1	151	1	151	4.283E-70	228
WP_209387993.1	WP_020450942.1	0.347	519	336	0	18	532	2	520	5.075E-97	325
WP_209387996.1	WP_463315642.1	0.734	560	149	0	1	560	1	560	2.793E-296	904
WP_209388031.1	WP_026580312.1	0.862	480	66	0	2	481	4	483	4.723E-294	893
WP_003154919.1	WP_003183993.1	0.754	61	14	0	1	61	1	59	3.211E-30	108
WP_003155217.1	WP_463315658.1	0.688	324	101	0	1	324	4	327	1.810E-156	487
WP_003155231.1	WP_020450802.1	0.860	244	34	0	1	244	1	244	4.512E-142	441
WP_003155243.1	WP_023856555.1	0.646	113	40	0	1	113	1	113	1.396E-47	161
WP_003155248.1	WP_020450794.1	0.956	23	1	0	5	27	9	31	5.481E-10	48
WP_003155608.1	WP_020450539.1	0.510	49	24	0	1	49	1	49	1.701E-10	51
WP_004264696.1	WP_020449802.1	0.801	186	37	0	1	186	1	186	3.500E-98	311
WP_004264730.1	WP_020449792.1	0.650	146	51	0	1	146	1	146	8.112E-61	201
WP_007407383.1	WP_025810736.1	0.719	196	55	0	1	196	1	196	5.536E-92	294
WP_007407421.1	WP_020453058.1	0.939	316	19	0	1	316	1	316	2.180E-193	593
WP_007407464.1	WP_035337777.1	0.743	296	76	0	1	296	1	296	1.331E-145	454
WP_007407708.1	WP_025810609.1	0.713	248	71	0	1	248	1	248	2.067E-117	370
WP_007407732.1	WP_031305127.1	0.793	208	43	0	3	210	4	211	4.147E-116	364
WP_007611101.1	WP_023857289.1	0.831	291	49	0	1	290	1	291	2.668E-162	502
WP_014416891.1	WP_079289406.1	0.573	361	154	0	1	361	1	361	2.910E-138	437
WP_014417296.1	WP_249726612.1	0.737	289	76	0	1	289	1	289	9.683E-146	454
WP_014417304.1	WP_023856527.1	0.557	233	103	0	1	233	1	233	3.330E-89	288
WP_014417310.1	WP_041817309.1	0.485	176	90	0	4	178	2	177	1.168E-48	168
WP_014417317.1	WP_020450775.1	0.576	361	153	0	1	361	1	361	7.488E-141	444
WP_014417626.1	WP_020451223.1	0.697	397	120	0	1	397	1	397	5.659E-188	582
WP_014417632.1	WP_020451234.1	0.901	335	33	0	1	335	1	335	3.026E-199	611
WP_014418008.1	WP_026578962.1	0.456	346	187	0	9	354	1	344	2.202E-96	315
WP_053285180.1	WP_020452199.1	0.233	413	315	0	126	538	122	533	2.271E-15	77
WP_061862180.1	WP_035338801.1	0.779	890	196	0	1	890	1	890	0.000E+00	1420
WP_061862282.1	WP_020451817.1	0.749	443	111	0	3	445	4	446	5.123E-222	683
WP_061862346.1	WP_101561047.1	0.626	173	64	0	1	173	1	173	2.378E-70	230
WP_072177407.1	WP_212110455.1	0.692	260	79	0	2	261	5	262	2.516E-114	362
WP_088461918.1	WP_043054026.1	0.564	154	65	0	31	184	25	175	9.284E-52	177
WP_094295704.1	WP_095291340.1	0.666	348	116	0	1	348	1	348	3.376E-161	502
WP_209387377.1	WP_020451898.1	0.489	1175	600	0	10	1184	9	1183	0.000E+00	1151
WP_209387432.1	WP_025811157.1	0.683	354	112	0	1	354	1	353	2.272E-160	500
WP_209387437.1	WP_025811788.1	0.701	452	135	0	1	452	1	452	7.692E-213	657
WP_209387494.1	WP_023855357.1	0.736	383	101	0	11	393	13	395	9.666E-183	567
WP_209387498.1	WP_025810999.1	0.701	1114	332	0	1	1112	1	1114	0.000E+00	1600
WP_209387533.1	WP_245117755.1	0.846	490	75	0	1	490	1	490	5.066E-289	879
WP_209387538.1	WP_020452762.1	0.924	450	34	0	1	450	1	450	1.154E-285	867
WP_209387587.1	WP_035337713.1	0.873	246	31	0	1	246	1	246	1.690E-152	471
WP_209388136.1	WP_105979015.1	0.338	348	205	0	3	313	2	349	3.581E-46	167
WP_209388140.1	WP_145645417.1	0.721	464	124	0	1	464	1	447	9.598E-216	666
WP_209388176.1	WP_095290355.1	0.752	363	90	0	1	363	1	363	4.819E-191	589
WP_209388180.1	WP_095290367.1	0.628	709	261	0	1	709	1	703	8.779E-294	905
WP_209388204.1	WP_023857262.1	0.608	148	57	0	1	147	1	148	3.063E-55	185
WP_209388247.1	WP_103750293.1	0.608	1039	407	0	1	1039	1	1039	0.000E+00	1290
WP_209388294.1	WP_025809984.1	0.742	514	128	0	1	498	1	514	6.076E-265	810
WP_209388301.1	WP_023855770.1	0.707	397	116	0	1	397	1	397	4.135E-192	594
WP_209388327.1	WP_096748040.1	0.615	138	53	0	2	139	5	142	4.952E-55	184
WP_004264658.1	WP_035337507.1	0.835	456	75	0	1	456	1	456	6.670E-260	793
WP_004393277.1	WP_020453526.1	0.837	221	36	0	1	221	1	221	2.700E-118	371
WP_007407215.1	WP_023856115.1	0.653	179	62	0	1	179	1	179	3.722E-79	256
WP_007407558.1	WP_020453206.1	0.569	137	58	0	1	136	1	137	3.665E-48	164
WP_007407578.1	WP_145654112.1	0.915	213	18	0	1	213	1	213	5.447E-140	433
WP_007407590.1	WP_023857087.1	0.585	228	94	0	1	228	1	228	1.827E-82	268
WP_007408042.1	WP_023855502.1	0.750	401	100	0	1	401	1	401	1.608E-204	630
WP_007408069.1	WP_020452560.1	0.839	585	94	0	1	585	1	585	8.844E-322	979
WP_007408350.1	WP_020452135.1	0.868	282	37	0	1	282	1	282	7.567E-163	503
WP_012118373.1	WP_095291310.1	0.364	276	174	0	8	281	26	301	1.785E-58	202
WP_014305346.1	WP_020452052.1	0.700	107	32	0	1	107	1	107	1.754E-48	164
WP_014305691.1	WP_020452742.1	0.801	383	76	0	1	383	1	381	7.449E-206	633
WP_014305920.1	WP_003185659.1	0.786	117	25	0	1	117	1	117	5.636E-59	194
WP_014416909.1	WP_020450178.1	0.637	91	33	0	1	91	1	91	4.987E-34	121
WP_014416929.1	WP_039073148.1	0.489	503	256	0	1	503	1	501	1.100E-168	532
WP_014416946.1	WP_020450232.1	0.465	88	44	0	1	88	1	83	8.777E-18	74
WP_014417088.1	WP_020450427.1	0.964	513	18	0	1	513	1	513	0.000E+00	1036
WP_014417117.1	WP_020450464.1	0.817	230	42	0	1	230	1	230	1.684E-127	398
WP_015417287.1	WP_023856716.1	0.582	127	51	0	1	127	1	124	4.840E-41	143
WP_015418168.1	WP_025809838.1	0.843	391	61	0	1	391	1	391	2.184E-222	681
WP_015418226.1	WP_059231400.1	0.794	263	54	0	1	263	1	263	3.836E-135	422
WP_015418617.1	WP_371268723.1	0.396	63	37	0	1	63	4	66	9.202E-10	50
WP_017417324.1	WP_039072541.1	0.467	231	122	0	5	233	2	232	2.923E-63	213
WP_017417347.1	WP_020452100.1	0.372	448	271	0	17	449	9	456	1.436E-75	259
WP_017417785.1	WP_145645639.1	0.800	562	112	0	1	562	1	562	8.427E-303	923
WP_032860295.1	WP_230631872.1	0.745	216	55	0	17	231	4	219	3.482E-104	331
WP_032863908.1	WP_095292314.1	0.612	444	171	0	4	447	11	453	4.531E-173	542
WP_043021224.1	WP_095290363.1	0.777	288	64	0	1	288	1	288	4.043E-155	481
WP_044802859.1	WP_025811606.1	0.606	264	104	0	1	264	1	264	1.556E-111	354
WP_053285328.1	WP_023857027.1	0.721	434	121	0	1	434	1	433	3.626E-205	634
WP_053285486.1	WP_186442187.1	0.665	389	129	0	1	387	1	389	2.809E-174	542
WP_209387386.1	WP_048350231.1	0.575	396	167	0	1	395	1	396	9.004E-146	460
WP_209387448.1	WP_020452283.1	0.609	241	93	0	2	242	3	241	1.270E-102	327
WP_209387452.1	WP_463315579.1	0.491	411	207	0	5	411	1	411	4.601E-129	413
WP_209387456.1	WP_145623925.1	0.726	314	85	0	3	315	2	315	2.133E-158	492
WP_209387469.1	WP_026579141.1	0.417	401	203	0	1	401	1	350	3.281E-81	273
WP_209387472.1	WP_059231345.1	0.577	378	159	0	1	377	1	378	1.050E-146	462
WP_209387475.1	WP_410553662.1	0.421	628	306	0	1	628	1	529	5.930E-122	402
WP_209387680.1	WP_023857065.1	0.931	321	22	0	1	321	1	321	4.223E-197	604
WP_209387718.1	WP_020450833.1	0.547	591	263	0	1	581	1	591	8.566E-201	629
WP_209387721.1	WP_023856958.1	0.660	503	170	0	1	503	1	502	3.287E-220	681
WP_209387756.1	WP_065644381.1	0.630	620	228	0	1	620	1	617	1.388E-262	810
WP_209387761.1	WP_025810538.1	0.887	276	31	0	1	276	1	276	1.009E-166	514
WP_209387799.1	WP_463315614.1	0.695	684	208	0	1	683	1	684	0.000E+00	1049
WP_209387803.1	WP_023855350.1	0.551	165	74	0	3	167	2	166	6.726E-56	189
WP_209388044.1	WP_463315650.1	0.620	634	239	0	50	680	563	1196	4.337E-261	809
WP_209388047.1	WP_059230663.1	0.766	579	135	0	1	579	1	579	5.971E-306	933
WP_209388083.1	WP_145654190.1	0.624	474	178	0	7	480	6	479	2.808E-192	599
WP_209388123.1	WP_020450088.1	0.459	111	60	0	1	111	1	111	1.139E-26	101
WP_209388127.1	WP_095292967.1	0.597	394	158	0	11	403	10	403	4.895E-158	496
WP_209388153.1	WP_003180957.1	0.550	287	129	0	6	292	7	293	2.274E-105	338
WP_209388156.1	WP_026579642.1	0.493	164	83	0	8	171	3	166	4.032E-51	175
WP_003156486.1	WP_003178350.1	0.950	102	5	0	1	102	1	102	2.124E-62	203
WP_003156489.1	WP_003178355.1	0.969	132	4	0	1	132	1	132	2.959E-81	259
WP_003156497.1	WP_020449868.1	0.965	58	2	0	1	58	1	58	1.047E-32	115
WP_003156543.1	WP_003156543.1	1.000	37	0	0	1	37	1	37	4.928E-22	83
WP_003219701.1	WP_003185730.1	0.986	229	3	0	1	229	1	229	4.525E-150	463
WP_003327022.1	WP_020452869.1	0.969	261	8	0	1	261	1	261	4.558E-166	511
WP_004393059.1	WP_020453636.1	0.543	46	21	0	1	46	1	46	5.614E-13	58
WP_004393106.1	WP_020453619.1	0.783	614	132	0	1	611	1	614	0.000E+00	997
WP_004393188.1	WP_020453590.1	0.925	187	14	0	1	187	1	187	5.749E-118	368
WP_007409899.1	WP_020453647.1	0.956	252	11	0	1	252	1	252	1.470E-157	486
WP_007409910.1	WP_003178089.1	0.896	368	38	0	1	368	1	368	1.199E-218	669
WP_007409934.1	WP_003178218.1	0.894	85	9	0	1	85	1	85	5.159E-45	152
WP_007410218.1	WP_023857878.1	0.741	112	28	0	1	111	1	112	3.454E-53	177
WP_007410370.1	WP_025811494.1	0.699	253	76	0	1	252	1	253	4.798E-118	372
WP_007610596.1	WP_011197765.1	0.879	316	38	0	1	316	1	316	1.708E-187	576
WP_007611605.1	WP_020451504.1	0.887	700	79	0	1	700	1	700	0.000E+00	1311
WP_007614107.1	WP_023856394.1	0.806	207	40	0	1	207	1	207	1.404E-113	357
WP_015417955.1	WP_023855454.1	0.800	785	157	0	1	785	1	785	0.000E+00	1278
WP_015418107.1	WP_224146417.1	0.441	102	55	0	14	112	14	115	3.143E-23	91
WP_017417710.1	WP_095290399.1	0.785	261	56	0	1	261	1	261	1.746E-144	449
WP_017417764.1	WP_020451357.1	0.840	220	35	0	1	220	1	220	1.857E-121	380
WP_017418307.1	WP_023855450.1	0.859	590	83	0	1	590	1	590	0.000E+00	1074
WP_017418354.1	WP_020452567.1	0.586	58	24	0	1	58	1	58	5.361E-19	76
WP_017419157.1	WP_020450628.1	0.648	74	26	0	1	74	1	74	2.228E-32	115
WP_017419177.1	WP_023857816.1	0.880	394	47	0	1	394	1	394	1.296E-225	691
WP_020956445.1	WP_023856337.1	0.597	174	70	0	1	174	1	174	2.059E-72	236
WP_095272885.1	WP_023857459.1	0.730	349	94	0	1	349	1	349	1.061E-165	515
WP_100262133.1	WP_145645576.1	0.616	295	112	0	4	298	4	296	5.731E-124	392
WP_115940389.1	WP_023857734.1	0.766	270	63	0	1	270	1	270	6.143E-144	448
WP_115940727.1	WP_025810969.1	0.396	328	196	0	1	328	1	325	2.503E-80	267
WP_209387364.1	WP_149169609.1	0.470	283	147	0	1	279	1	283	1.461E-82	271
WP_209387400.1	WP_020452027.1	0.834	338	56	0	1	338	1	338	2.716E-193	594
WP_209387404.1	WP_041817457.1	0.569	302	130	0	1	302	1	302	1.695E-109	351
WP_209387438.1	WP_023855209.1	0.720	254	71	0	7	260	6	259	4.769E-122	384
WP_209387442.1	WP_105981085.1	0.715	679	193	0	1	679	1	679	0.000E+00	1007
WP_209387444.1	WP_023855244.1	0.898	148	15	0	1	148	1	148	2.593E-82	263
WP_209387478.1	WP_020452478.1	0.848	574	87	0	1	574	1	574	0.000E+00	1029
WP_209387483.1	WP_463315575.1	0.808	569	109	0	1	569	1	569	3.182E-308	939
WP_209387487.1	WP_065643644.1	0.879	598	72	0	1	598	1	598	0.000E+00	1088
WP_209388268.1	WP_079289530.1	0.294	310	213	0	1	302	1	310	6.428E-42	154
WP_209388314.1	WP_020450207.1	0.653	335	116	0	1	335	3	337	1.413E-146	459
WP_209388324.1	WP_026578946.1	0.663	214	72	0	1	214	1	214	8.691E-93	297
WP_209388356.1	WP_020452465.1	0.764	455	107	0	1	455	1	453	1.041E-227	700
WP_209388364.1	WP_025810226.1	0.281	189	133	0	1	186	1	189	1.891E-23	96
WP_280879240.1	WP_095290053.1	0.458	202	86	0	1	202	1	159	3.306E-45	159
WP_003151035.1	WP_025810625.1	0.891	432	47	0	1	432	1	431	1.471E-265	808
WP_003151064.1	WP_059230683.1	0.483	60	31	0	1	60	1	60	1.309E-12	58
WP_003151103.1	WP_020453287.1	0.929	212	15	0	1	212	1	211	8.769E-126	392
WP_003151149.1	WP_020453266.1	0.837	148	24	0	1	148	1	148	1.222E-82	264
WP_003151169.1	WP_020453258.1	0.685	181	57	0	1	181	1	181	2.954E-80	259
WP_003151198.1	WP_020451534.1	0.640	100	36	0	1	100	1	100	2.376E-38	134
WP_003151236.1	WP_003185911.1	0.967	91	3	0	1	91	1	91	2.629E-55	182
WP_003151242.1	WP_003185902.1	0.858	141	20	0	1	141	1	141	2.047E-81	260
WP_003151247.1	WP_023857133.1	0.371	119	71	0	1	114	1	119	7.517E-24	93
WP_003153541.1	WP_003182873.1	0.928	98	7	0	1	98	1	98	5.810E-58	190
WP_003153575.1	WP_003182847.1	0.641	39	13	0	6	41	9	47	2.098E-11	53
WP_003153984.1	WP_003182250.1	0.875	48	6	0	1	48	1	48	5.673E-26	95
WP_003154001.1	WP_020451592.1	0.568	102	44	0	1	102	1	102	3.255E-34	122
WP_003154149.1	WP_003181917.1	0.935	263	17	0	1	263	1	263	2.715E-164	506
WP_003154161.1	WP_003181904.1	0.641	67	24	0	1	67	1	67	4.128E-24	91
WP_003154168.1	WP_020451442.1	0.866	404	54	0	1	404	1	404	2.094E-229	702
WP_003154260.1	WP_020451387.1	0.682	129	41	0	1	129	1	129	3.673E-61	201
WP_003154291.1	WP_020451370.1	0.773	128	29	0	1	128	1	128	3.175E-62	204
WP_003154296.1	WP_006638197.1	0.955	90	4	0	1	90	1	90	2.509E-54	179
WP_003154310.1	WP_003181706.1	0.935	77	5	0	1	77	1	77	4.505E-42	143
WP_003154669.1	WP_003181225.1	0.966	60	2	0	1	60	1	60	2.091E-34	120
WP_003154676.1	WP_075213208.1	0.769	243	56	0	1	243	1	243	6.827E-127	397
WP_003154686.1	WP_020451147.1	0.795	142	29	0	6	147	7	148	1.379E-72	235
WP_003154702.1	WP_020451137.1	0.687	259	81	0	1	259	1	259	7.683E-125	392
WP_003154731.1	WP_020451116.1	0.642	56	20	0	1	56	1	56	9.214E-20	78
WP_003154986.1	WP_020450966.1	0.797	84	17	0	1	84	1	84	1.420E-41	142
WP_003154997.1	WP_023856676.1	0.723	141	38	0	8	146	9	149	1.939E-68	223
WP_003155018.1	WP_023856668.1	0.860	266	37	0	1	266	1	266	6.584E-156	482
WP_007407653.1	WP_023857045.1	0.783	166	36	0	1	166	1	166	7.566E-88	280
WP_007408093.1	WP_075212766.1	0.863	227	31	0	1	227	1	227	2.965E-128	400
WP_007408114.1	WP_020452506.1	0.811	85	16	0	1	85	1	85	1.214E-43	148
WP_007408260.1	WP_023855256.1	0.829	117	20	0	1	117	1	117	5.961E-67	217
WP_007408285.1	WP_023855242.1	0.900	301	30	0	1	301	1	301	3.002E-182	560
WP_007408290.1	WP_023855237.1	0.759	607	145	0	1	603	1	607	1.995E-312	953
WP_007408568.1	WP_020450640.1	0.842	114	18	0	1	114	1	114	8.441E-63	205
WP_007408654.1	WP_023856136.1	0.693	261	80	0	12	272	11	271	5.941E-126	396
WP_007408690.1	WP_020452810.1	0.797	79	16	0	1	79	1	79	2.746E-40	138
WP_014418119.1	WP_025811296.1	0.813	426	77	0	1	415	1	426	1.025E-216	666
WP_014418340.1	WP_020452121.1	0.683	79	25	0	1	79	1	79	2.991E-32	115
WP_014418358.1	WP_020452141.1	0.648	231	81	0	1	230	1	231	9.621E-91	292
WP_014418376.1	WP_026579311.1	0.687	96	30	0	6	101	2	97	1.240E-43	149
WP_014418549.1	WP_186439847.1	0.637	427	154	0	1	426	1	427	9.992E-180	560
WP_014418554.1	WP_026579130.1	0.578	261	108	0	1	258	1	261	4.847E-95	306
WP_014418574.1	WP_003184148.1	0.834	145	24	0	2	146	3	147	1.896E-76	246
WP_014418604.1	WP_020452537.1	0.775	258	58	0	1	258	1	258	7.084E-137	427
WP_021493947.1	WP_035338726.1	0.756	152	37	0	1	152	1	152	7.679E-81	259
WP_021494373.1	WP_016885530.1	0.680	350	112	0	1	350	1	350	5.715E-166	516
WP_021494484.1	WP_020452637.1	0.647	102	36	0	1	102	1	102	2.899E-43	148
WP_021494837.1	WP_020453185.1	0.752	178	44	0	1	178	1	178	2.678E-88	282
WP_021494930.1	WP_003180263.1	0.781	137	30	0	6	142	3	139	4.024E-76	245
WP_021495380.1	WP_003184918.1	0.822	158	28	0	1	158	1	158	1.697E-83	267
WP_022552527.1	WP_020449985.1	0.771	476	108	0	1	476	1	474	2.009E-249	764
WP_022553383.1	WP_095290419.1	0.687	397	124	0	1	397	1	397	8.462E-180	559
WP_128496408.1	WP_026580423.1	0.666	637	211	0	1	637	5	638	2.538E-281	865
WP_129091399.1	WP_020453096.1	0.545	110	48	0	4	113	2	108	7.676E-38	133
WP_160216532.1	WP_016885527.1	0.595	363	145	0	4	363	4	366	3.376E-141	445
WP_161512148.1	WP_065643389.1	0.800	460	92	0	2	461	4	463	2.480E-250	766
WP_202331656.1	WP_095290353.1	0.745	616	157	0	22	637	19	634	9.027E-303	927
WP_209387832.1	WP_023857769.1	0.293	292	192	0	1	292	1	272	1.770E-28	114
WP_209387861.1	WP_023857922.1	0.858	806	114	0	1	804	1	806	0.000E+00	1455
WP_209387902.1	WP_095291245.1	0.692	282	86	0	1	282	1	279	9.744E-125	393
WP_209387936.1	WP_105981100.1	0.276	257	175	0	5	247	1	257	1.143E-21	93
WP_209387941.1	WP_065644599.1	0.701	395	118	0	3	397	2	396	3.954E-192	594
WP_209387944.1	WP_023857810.1	0.792	473	98	0	1	472	1	473	1.532E-249	764
WP_003153501.1	WP_020451935.1	0.724	232	64	0	5	236	2	233	1.131E-109	347
WP_003153516.1	WP_023857421.1	0.693	232	71	0	1	232	1	232	9.010E-110	347
WP_003153727.1	WP_020451833.1	0.720	200	56	0	3	202	7	206	1.880E-95	304
WP_003153742.1	WP_023857365.1	0.428	91	51	0	1	91	1	91	1.528E-21	85
WP_003156371.1	WP_025809510.1	0.670	290	95	0	1	290	1	290	2.578E-126	398
WP_003156470.1	WP_020449861.1	0.989	277	3	0	1	277	1	277	6.123E-188	575
WP_003156478.1	WP_020449863.1	0.979	144	3	0	1	144	1	144	8.124E-93	293
WP_003156683.1	WP_023857795.1	0.809	142	27	0	1	142	1	142	5.266E-80	256
WP_003156725.1	WP_020453551.1	0.632	443	160	0	1	436	1	443	2.907E-201	623
WP_012117344.1	WP_249727050.1	0.734	177	47	0	1	177	1	177	9.550E-84	269
WP_012118061.1	WP_011198155.1	0.592	76	31	0	1	76	1	76	1.688E-28	104
WP_012118077.1	WP_016885535.1	0.881	372	44	0	1	371	1	372	5.497E-228	696
WP_012118103.1	WP_020452442.1	0.628	113	42	0	1	113	1	113	3.437E-46	157
WP_012118114.1	WP_020452463.1	0.787	311	66	0	1	311	1	311	6.083E-163	505
WP_012118126.1	WP_023855446.1	0.614	148	55	0	1	144	1	148	1.141E-56	189
WP_012118921.1	WP_025810048.1	0.876	292	36	0	1	292	1	290	9.534E-165	509
WP_013354196.1	WP_065643466.1	0.886	159	18	0	1	159	1	159	1.664E-92	293
WP_014304274.1	WP_143261176.1	0.799	583	117	0	1	583	1	583	0.000E+00	1017
WP_209388328.1	WP_023857755.1	0.540	287	129	0	19	305	21	302	1.955E-101	327
WP_209388334.1	WP_020451243.1	0.512	207	101	0	5	211	7	213	2.964E-69	229
WP_209388339.1	WP_025810375.1	0.838	446	72	0	1	446	1	446	2.498E-258	788
WP_245207585.1	WP_043054351.1	0.482	263	135	0	18	280	13	274	4.677E-83	273
WP_481748175.1	WP_023855659.1	0.681	452	142	0	20	465	10	461	7.972E-203	629
WP_003156414.1	WP_020449848.1	0.864	170	23	0	1	170	1	170	9.441E-96	303
WP_003156422.1	WP_003178291.1	0.796	59	12	0	1	59	1	59	8.048E-28	101
WP_003156436.1	WP_003178305.1	0.967	123	4	0	1	123	1	123	5.112E-71	229
WP_003156648.1	WP_020450064.1	0.808	193	37	0	1	193	1	193	2.169E-106	335
WP_004264630.1	WP_003178226.1	0.924	132	10	0	1	128	1	132	1.788E-76	245
WP_004264650.1	WP_003178210.1	0.750	76	19	0	1	76	1	76	1.177E-39	136
WP_004393256.1	WP_065644380.1	0.578	114	48	0	1	114	1	114	5.634E-42	145
WP_007407235.1	WP_020451096.1	0.740	104	27	0	1	104	1	104	8.226E-49	164
WP_007407573.1	WP_031305133.1	0.412	125	71	0	19	143	7	128	1.035E-25	100
WP_014417330.1	WP_003180256.1	0.720	118	33	0	1	118	1	118	9.713E-54	179
WP_014417556.1	WP_463315676.1	0.809	315	60	0	4	318	2	316	6.487E-174	537
WP_014417591.1	WP_020451169.1	0.531	207	94	0	1	207	1	202	1.546E-65	218
WP_014417609.1	WP_095290373.1	0.767	254	59	0	1	254	1	254	1.581E-131	411
WP_014417762.1	WP_020451377.1	0.744	94	24	0	1	93	1	94	4.909E-41	141
WP_014417773.1	WP_020451399.1	0.629	143	51	0	1	139	1	143	2.582E-53	179
WP_014418377.1	WP_145645269.1	0.568	343	148	0	3	345	2	344	2.184E-128	407
WP_014418393.1	WP_026579296.1	0.768	160	37	0	1	160	1	160	7.613E-85	271
WP_014418398.1	WP_020452220.1	0.905	297	28	0	1	297	1	297	4.600E-184	565
WP_014419213.1	WP_020453401.1	0.902	442	43	0	1	442	1	442	5.297E-273	830
WP_014720600.1	WP_031305110.1	0.911	636	57	0	3	638	2	637	0.000E+00	1202
WP_014720937.1	WP_016886435.1	0.784	116	25	0	1	116	1	116	1.322E-57	190
WP_015417484.1	WP_020451432.1	0.871	718	92	0	1	716	1	718	0.000E+00	1244
WP_015418210.1	WP_025810626.1	0.705	268	78	0	1	266	1	268	1.055E-124	392
WP_022552970.1	WP_020452160.1	0.894	484	51	0	1	484	1	484	3.961E-301	914
WP_022552985.1	WP_463315595.1	0.674	298	97	0	3	300	2	299	4.531E-134	421
WP_022553639.1	WP_026579040.1	0.680	391	124	0	1	390	1	391	7.742E-183	567
WP_022553717.1	WP_023857106.1	0.596	307	124	0	1	307	1	307	5.713E-126	398
WP_025649978.1	WP_023855269.1	0.627	185	69	0	1	185	1	185	8.661E-79	255
WP_025650408.1	WP_023857033.1	0.646	178	63	0	1	178	1	178	6.628E-70	229
WP_026092292.1	WP_020451091.1	0.368	103	63	0	2	102	3	105	1.593E-18	77
WP_209387417.1	WP_025811177.1	0.753	426	103	0	1	420	1	426	6.404E-207	638
WP_209387454.1	WP_230588675.1	0.448	455	251	0	1	455	1	455	1.421E-132	425
WP_209387457.1	WP_039072749.1	0.760	647	155	0	4	650	1	647	0.000E+00	1004
WP_209387470.1	WP_059231350.1	0.738	367	95	0	1	365	1	367	4.283E-185	572
WP_209387473.1	WP_059231343.1	0.531	266	123	0	1	266	1	263	8.940E-92	297
WP_209387476.1	WP_023855434.1	0.692	335	103	0	1	334	1	335	2.476E-157	490
WP_209387511.1	WP_186440062.1	0.795	553	113	0	12	563	11	563	4.749E-301	918
WP_209387763.1	WP_463315601.1	0.902	637	62	0	1	637	1	637	0.000E+00	1191
WP_209387765.1	WP_020453547.1	0.911	487	43	0	1	487	1	487	3.866E-308	934
WP_209387798.1	WP_145645325.1	0.670	294	96	0	1	293	1	294	1.577E-129	408
WP_209387804.1	WP_023855349.1	0.590	176	72	0	8	183	7	182	1.557E-67	223
WP_209387842.1	WP_065643396.1	0.658	727	247	0	1	723	1	727	4.282E-315	968
WP_209387844.1	WP_023855832.1	0.908	416	38	0	1	416	1	416	8.453E-246	750
WP_245207609.1	WP_023857246.1	0.597	278	111	0	1	277	1	278	1.426E-109	349
WP_481748174.1	WP_020452107.1	0.628	509	188	0	1	507	1	509	7.199E-213	660
WP_003153619.1	WP_020451883.1	0.791	144	30	0	1	144	1	144	2.308E-73	237
WP_003153684.1	WP_020451849.1	0.771	70	16	0	1	70	1	70	1.622E-35	124
WP_003153701.1	WP_023857374.1	0.775	40	9	0	1	40	1	40	1.086E-16	68
WP_003154234.1	WP_020451404.1	0.842	89	14	0	1	89	1	89	1.086E-46	157
WP_003154240.1	WP_020451400.1	0.844	329	51	0	1	329	1	329	1.764E-186	574
WP_007408311.1	WP_020452191.1	0.491	57	29	0	1	57	1	57	2.818E-15	65
WP_007408335.1	WP_043054396.1	0.888	125	14	0	2	126	13	137	8.875E-75	240
WP_007408777.1	WP_020452609.1	0.772	136	31	0	1	136	1	136	4.163E-65	213
WP_007408812.1	WP_020453508.1	0.824	250	44	0	1	250	1	250	2.317E-134	419
WP_007409113.1	WP_020450933.1	0.747	305	77	0	1	305	1	305	3.295E-157	488
WP_007409123.1	WP_003180586.1	0.540	74	32	0	2	71	5	78	8.329E-19	76
WP_007409480.1	WP_020451930.1	0.805	277	54	0	1	277	1	277	4.654E-148	460
WP_007409529.1	WP_020451876.1	0.806	212	41	0	1	212	1	212	2.843E-121	379
WP_014417178.1	WP_020450537.1	0.677	90	29	0	1	90	1	90	4.706E-40	138
WP_014417183.1	WP_020450541.1	0.773	641	145	0	1	641	1	640	0.000E+00	1063
WP_014417223.1	WP_103750481.1	0.626	281	105	0	4	284	5	285	8.631E-119	376
WP_014417374.1	WP_020450876.1	0.750	36	9	0	2	37	3	38	7.060E-13	59
WP_014417398.1	WP_463315660.1	0.710	345	100	0	1	345	1	345	1.252E-170	529
WP_014417432.1	WP_080131325.1	0.721	266	74	0	1	266	1	266	2.806E-124	391
WP_014417654.1	WP_095290402.1	0.520	150	71	0	2	150	1	150	2.806E-49	168
WP_014417699.1	WP_020451273.1	0.732	355	95	0	1	355	1	355	6.933E-183	565
WP_014417704.1	WP_020451281.1	0.691	136	40	0	1	136	1	132	2.292E-61	202
WP_014417781.1	WP_003181818.1	0.703	209	62	0	1	209	1	209	9.656E-98	311
WP_021494606.1	WP_095291342.1	0.392	125	74	0	11	135	7	128	1.566E-25	105
WP_021495090.1	WP_023855267.1	0.560	157	69	0	49	205	3	159	2.647E-49	171
