* WP_014418615.1      K07658  329.27  356.4  1.9e-107 two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
* WP_014418615.1      K02483  244.90  275.2   1.5e-82 two-component system, OmpR family, response regulator
* WP_014418621.1      K01962  409.27  550.7  8.3e-166 acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
* WP_014418624.1      K06881  199.07  298.1   1.7e-89 bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
* WP_014418654.1      K26959   81.53  141.3   5.8e-42 monothiol bacilliredoxin
* WP_014418673.1      K05020  686.73  761.9  5.7e-230 glycine betaine transporter
* WP_014418676.1      K10119  294.90  312.2   6.1e-94 raffinose/stachyose/melibiose transport system permease protein
* WP_014418686.1      K11630  355.50  405.8  7.1e-123 two-component system, OmpR family, bacitracin resistance response regulator BceR
* WP_014418691.1      K07979  107.87  179.8   5.2e-54 GntR family transcriptional regulator
* WP_014418705.1      K11709  289.70  408.5  8.2e-123 manganese/zinc/iron transport system permease protein
* WP_014418707.1      K11710  355.00  399.3    1e-120 manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
* WP_014418707.1      K02013  240.93  259.2   1.2e-77 iron complex transport system ATP-binding protein [EC:7.2.2.-]
* WP_014418721.1      K22109  207.00  252.3   4.5e-76 HTH-type transcriptional regulator, glycine betaine synthesis regulator
* WP_014418730.1      K05520  159.73  242.2   1.5e-72 deglycase [EC:3.5.1.124]
* WP_014418737.1      K00459  252.27  393.6    3e-118 nitronate monooxygenase [EC:1.13.12.16]
* WP_014418752.1      K08161  269.33  495.2  2.7e-149 MFS transporter, DHA1 family, multidrug resistance protein
* WP_014418753.1      K18770  645.67  922.8  2.7e-278 penicillin-binding protein 4 [EC:2.4.99.28 3.4.16.4]
* WP_014418754.1      K11614  637.40  704.9  9.5e-213 two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]
* WP_014418762.1      K07691  186.03  272.3   3.9e-82 two-component system, NarL family, competent response regulator ComA
* WP_014418764.1      K02251  170.57  334.2  1.3e-100 competence protein ComQ
* WP_014418767.1      K00763  107.20  610.2  1.1e-183 nicotinate phosphoribosyltransferase [EC:6.3.4.21]
* WP_014418775.1      K23253  243.13  287.2   2.9e-86 PucR family transcriptional regulator, proline-responsive transcriptional activator
* WP_014418794.1      K00872  117.90  316.3   6.4e-95 homoserine kinase [EC:2.7.1.39]
* WP_014418823.1      K11717  566.73  719.5  7.7e-217 cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
* WP_014418824.1      K09015  284.80  341.6  1.4e-102 Fe-S cluster assembly protein SufD
* WP_014418825.1      K02073  101.67  329.9   3.9e-99 D-methionine transport system substrate-binding protein
* WP_014418835.1      K23188  463.23  466.0  3.1e-140 iron-siderophore transport system ATP-binding protein [EC:7.2.2.17 7.2.2.-]
* WP_014418835.1      K25130  415.17  455.5  7.2e-138 iron-siderophore transport system ATP-binding protein [EC:7.2.2.-]
* WP_014418835.1      K02013  240.93  321.5   1.5e-96 iron complex transport system ATP-binding protein [EC:7.2.2.-]
* WP_014418835.1      K25283  143.43  180.9     6e-54 iron-siderophore transport system permease protein
* WP_014418846.1      K06289  402.37  592.0  7.5e-179 spore germination protein AB
* WP_014418851.1      K08217  242.13  320.7     2e-96 MFS transporter, DHA3 family, macrolide efflux protein
* WP_014418870.1      K02020  112.13  290.2     7e-87 molybdate transport system substrate-binding protein
* WP_014418875.1      K00381  587.77  997.7  1.5e-300 sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
* WP_014418918.1      K03299   92.33  545.1  4.2e-164 gluconate:H+ symporter, GntP family
* WP_014418920.1      K18928  249.43  388.8  2.5e-117 L-lactate dehydrogenase complex protein LldE
* WP_014418922.1      K05799  253.33  299.6     3e-90 GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
* WP_014418954.1      K15772  293.80  345.4  4.7e-104 arabinogalactan oligomer / maltooligosaccharide transport system permease protein
* WP_014418959.1      K22522   74.67  229.8   8.6e-69 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* WP_014418962.1      K00090  437.43  463.1  6.6e-140 glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
* WP_014418969.1      K18104  649.80  922.8  1.2e-278 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
* WP_014418971.1      K02500  336.17  440.0  1.9e-132 imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
* WP_014418974.1      K01693  295.77  312.1   4.1e-94 imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
* WP_014418984.1      K08972   35.13  120.5   1.6e-35 putative membrane protein
* WP_014419003.1      K02423   23.17   37.5     5e-10 flagellar protein FliT
* WP_014419005.1      K02406  128.20  440.1  1.7e-132 flagellin
* WP_014419008.1      K02396   90.10  491.3  1.3e-147 flagellar hook-associated protein 1
* WP_014419019.1      K16694  544.03  799.3  2.2e-241 teichuronic acid exporter
* WP_014419032.1      K06291  789.07  842.1  1.6e-254 spore germination protein BA
* WP_014419032.1      K06295  450.70  632.2  2.3e-190 spore germination protein KA
* WP_014419036.1      K01005  197.33  313.0   9.4e-94 polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
* WP_014419046.1      K10441  705.83  750.9  3.6e-226 ribose transport system ATP-binding protein [EC:7.5.2.7]
* WP_014419050.1      K06330  146.93  408.5  7.7e-123 spore coat protein H
* WP_014419073.1      K03282   38.27  193.2   9.9e-58 large conductance mechanosensitive channel
* WP_014419080.1      K04751  113.97  127.8   8.7e-38 nitrogen regulatory protein P-II 1
* WP_014419084.1      K06386  152.00  368.5    5e-111 stage II sporulation protein Q
* WP_014419094.1      K03639  134.23  417.2  1.3e-125 GTP 3',8-cyclase [EC:4.1.99.22]
* WP_014419099.1      K02108  161.77  212.3   1.9e-63 F-type H+-transporting ATPase subunit a
* WP_014419100.1      K00761  207.67  351.9  6.9e-106 uracil phosphoribosyltransferase [EC:2.4.2.9]
* WP_014419101.1      K00600   84.60  700.6  3.3e-211 glycine hydroxymethyltransferase [EC:2.1.2.1]
* WP_014419102.1      K20201  152.00  202.0   1.2e-60 protein arginine phosphatase [EC:3.9.1.2]
* WP_014419111.1      K00857   72.77  217.1   7.7e-65 thymidine kinase [EC:2.7.1.21]
* WP_014419127.1      K01887  100.37  475.6  5.3e-143 arginyl-tRNA synthetase [EC:6.1.1.19]
* WP_014419171.1      K06305   65.53  201.5   1.9e-60 spore germination protein Q
* WP_014419178.1      K02810  590.80  635.5  1.8e-191 sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]
* WP_014419179.1      K26932  367.70  435.9  9.3e-132 sacPA operon transcriptional antiterminator
* WP_014419179.1      K03488  319.30  322.5   5.3e-97 beta-glucoside operon transcriptional antiterminator
* WP_014419185.1      K02829   98.20  147.1   2.6e-44 cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]
* WP_014419186.1      K02827  953.17 1170.7         0 cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]
* WP_014419186.1      K02274  751.37  764.0  3.1e-230 cytochrome c oxidase subunit I [EC:7.1.1.9]
* WP_014419199.1      K21744  121.33  210.9   5.7e-63 MerR family transcriptional regulator, thiopeptide resistance regulator
* WP_014419203.1      K01759   74.67   94.1   1.6e-27 lactoylglutathione lyase [EC:4.4.1.5]
* WP_014419209.1      K02548  207.33  299.1   6.2e-90 1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]
* WP_014419213.1      K01222  398.77  597.9  2.2e-180 6-phospho-beta-glucosidase [EC:3.2.1.86]
* WP_014419216.1      K03652   57.40  238.3   1.9e-71 DNA-3-methyladenine glycosylase [EC:3.2.2.21]
* WP_014419228.1      K24041  364.50  511.1  2.3e-154 penicillin V amidase [EC:3.5.1.11]
* WP_014419228.1      K01442  376.10  379.9  2.3e-114 choloylglycine hydrolase [EC:3.5.1.24]
* WP_014419235.1      K10112  520.57  577.5    4e-174 multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
* WP_014419238.1      K01258  184.90  522.5  2.1e-157 tripeptide aminopeptidase [EC:3.4.11.4]
* WP_014419260.1      K01732  211.80  225.6   2.4e-67 pectin lyase [EC:4.2.2.10]
* WP_014419289.1      K00010  268.60  368.5  8.6e-111 myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
* WP_014419313.1      K11737  693.13  744.6  1.7e-224 D-serine/D-alanine/glycine transporter
* WP_014419314.1      K04041  458.53 1006.1  1.1e-303 fructose-1,6-bisphosphatase III [EC:3.1.3.11]
* WP_014419358.1      K00692  316.73  610.3  9.1e-184 levansucrase [EC:2.4.1.10]
* WP_014720600.1      K02470  984.10 1148.6         0 DNA gyrase subunit B [EC:5.6.2.2]
* WP_014720600.1      K02622  873.13  901.6  6.3e-272 topoisomerase IV subunit B [EC:5.6.2.2]
* WP_014720723.1      K02800  183.67  854.7  6.9e-258 mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]
* WP_014720723.1      K01992   16.63   16.8    0.0004 ABC-2 type transport system permease protein
* WP_014721183.1      K11749   79.97  428.2  9.4e-129 regulator of sigma E protease [EC:3.4.24.-]
* WP_014721211.1      K06413  334.03  473.7    1e-142 stage V sporulation protein K
* WP_014721606.1      K06345   83.40  157.7   6.5e-47 spore cortex protein
* WP_014721787.1      K25027  382.43  402.4  3.7e-121 cobalamin transport system permease protein
* WP_014722010.1      K00426   42.07  374.4  1.2e-112 cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
* WP_015239025.1      K01056   64.33  258.6   1.5e-77 peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
* WP_015239079.1      K01613   31.70  197.2     8e-59 phosphatidylserine decarboxylase [EC:4.1.1.65]
* WP_015239102.1      K05795  216.87  229.2   9.3e-69 tellurium resistance protein TerD
* WP_015239102.1      K05791  195.13  198.4   1.4e-59 tellurium resistance protein TerZ
* WP_015239156.1      K25284  240.57  485.2  2.2e-146 iron-siderophore transport system permease protein
* WP_015239834.1      K24866  162.27  183.4   1.1e-54 precorrin-2 dehydrogenase [EC:1.3.1.76]
* WP_015239904.1      K03665  199.10  547.7  6.8e-165 GTPase
* WP_015240119.1      K06374  155.00  264.5   6.8e-80 spore maturation protein B
* WP_015240174.1      K02030   85.40  188.0   4.3e-56 polar amino acid transport system substrate-binding protein
* WP_015240188.1      K01126  156.20  236.3   9.6e-71 glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
* WP_015240312.1      K01698   60.50  537.2  5.5e-162 porphobilinogen synthase [EC:4.2.1.24]
* WP_015240382.1      K03311  209.30  579.4  8.1e-175 branched-chain amino acid:cation transporter, LIVCS family
* WP_015240397.1      K04766  116.03  340.0    5e-103 acetoin utilization protein AcuA [EC:2.3.1.-]
* WP_015240581.1      K07213   61.20   65.1   1.5e-18 copper chaperone
* WP_015388267.1      K00075   86.67  340.6  2.6e-102 UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
* WP_015388780.1      K00564  105.93  210.7   7.1e-63 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
* WP_015416819.1      K00034  308.47  340.6  1.7e-102 glucose 1-dehydrogenase [EC:1.1.1.47]
* WP_015416819.1      K00059  273.10  273.8   3.5e-82 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
* WP_015417218.1      K03707  213.53  265.2   1.4e-79 thiaminase (transcriptional activator TenA) [EC:3.5.99.2]
* WP_015417484.1      K02519  322.03 1060.5         0 translation initiation factor IF-2
* WP_015417748.1      K01839  112.87  631.6  8.6e-191 phosphopentomutase [EC:5.4.2.7]
* WP_015417784.1      K26958  169.23  228.1   5.9e-69 bacilliredoxin
* WP_015417834.1      K18692  443.37  641.0  1.5e-193 ATP-dependent RNA helicase CshB [EC:5.6.2.7]
* WP_015417952.1      K13767  314.97  366.6  9.5e-111 enoyl-CoA hydratase [EC:4.2.1.17]
* WP_015417955.1      K07456  465.60  919.8  3.9e-277 DNA mismatch repair protein MutS2
* WP_015418168.1      K00632  506.83  556.6  7.7e-168 acetyl-CoA acyltransferase [EC:2.3.1.16]
* WP_015418285.1      K03484  349.60  403.3  1.9e-121 LacI family transcriptional regulator, sucrose operon repressor
* WP_015418285.1      K02529  277.37  294.6   2.8e-88 LacI family transcriptional regulator, galactose operon repressor
* WP_015418422.1      K11686  108.67  193.4   4.8e-58 chromosome-anchoring protein RacA
* WP_017417325.1      K09786  196.47  519.5  1.2e-156 uncharacterized protein
* WP_017417347.1      K01077  145.00  369.6    6e-111 alkaline phosphatase [EC:3.1.3.1]
* WP_017417397.1      K15640  216.67  273.4   3.2e-82 uncharacterized phosphatase
* WP_017417427.1      K16043  395.93  609.9  1.6e-184 scyllo-inositol 2-dehydrogenase (NAD+) [EC:1.1.1.370]
* WP_017417427.1      K00010  268.60  403.1  2.6e-121 myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
* WP_017417453.1      K10823  494.50  526.5  1.4e-158 oligopeptide transport system ATP-binding protein
* WP_017417453.1      K02032  423.23  482.3  5.7e-145 peptide/nickel transport system ATP-binding protein
* WP_017417565.1      K01224  225.90  433.5  2.7e-130 arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]
* WP_017417644.1      K08963  280.00  493.3    2e-148 methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
* WP_017417652.1      K02557  143.40  239.3   1.3e-71 chemotaxis protein MotB
* WP_017417653.1      K03697  936.03 1087.5         0 ATP-dependent Clp protease ATP-binding subunit ClpE
* WP_017417680.1      K05823  362.67  600.4  1.8e-181 N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]
* WP_017417710.1      K01092  208.50  279.2   1.2e-83 myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
* WP_017417731.1      K03586   39.23   41.5   2.7e-11 cell division protein FtsL
* WP_017417733.1      K01928  402.83  652.2  1.2e-196 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
* WP_017417764.1      K01752   60.87  164.2   8.9e-49 L-serine dehydratase [EC:4.3.1.17]
* WP_017417766.1      K03621  107.53  494.4  4.8e-149 phosphate acyltransferase [EC:2.3.1.274]
* WP_017417774.1      K03667  282.33  679.6  4.7e-205 ATP-dependent HslUV protease ATP-binding subunit HslU
* WP_017417785.1      K01881  171.87  543.0  9.8e-164 prolyl-tRNA synthetase [EC:6.1.1.15]
* WP_017417885.1      K01686  116.23  172.6   2.1e-51 mannonate dehydratase [EC:4.2.1.8]
* WP_017417934.1      K23598   88.43  186.6   7.6e-56 iseA protein
* WP_017417943.1      K00931  284.87  434.8  9.5e-131 glutamate 5-kinase [EC:2.7.2.11]
* WP_017417961.1      K06204   34.00   84.8   1.5e-24 RNA polymerase-binding transcription factor
* WP_017417962.1      K00146  705.23  728.9  3.2e-220 phenylacetaldehyde dehydrogenase [EC:1.2.1.39]
* WP_017417962.1      K00128  607.13  702.8  6.9e-212 aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
* WP_017418003.1      K15984  101.40  135.3   5.3e-40 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
* WP_017418085.1      K07124  221.93  228.1   3.4e-68 uncharacterized protein
* WP_017418119.1      K01448   36.57  239.3   1.1e-71 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
* WP_017418123.1      K01775  112.27  434.1  1.1e-130 alanine racemase [EC:5.1.1.1]
* WP_017418140.1      K02247   48.73   72.2   7.2e-21 competence protein ComGE
* WP_017418145.1      K01069  146.90  171.4   4.2e-51 hydroxyacylglutathione hydrolase [EC:3.1.2.6]
* WP_017418150.1      K01934   96.27  178.9   2.7e-53 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
* WP_017418169.1      K09773  303.00  344.7  9.8e-104 [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
* WP_017418172.1      K01489   32.67  211.3   4.8e-63 cytidine deaminase [EC:3.5.4.5]
* WP_017418217.1      K08303  370.70  457.5  7.2e-138 U32 family peptidase [EC:3.4.-.-]
* WP_017418224.1      K03581  241.80  475.0  6.8e-143 exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]
* WP_017418307.1      K03703  239.30  763.2  4.4e-230 excinuclease ABC subunit C
* WP_017418319.1      K01209   88.23  449.4  5.3e-135 alpha-L-arabinofuranosidase [EC:3.2.1.55]
* WP_017418350.1      K01963  381.10  442.0  5.5e-133 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
* WP_017418434.1      K06346   66.53  236.3   9.5e-71 spoIIIJ-associated protein
* WP_017418583.1      K05592  529.50  552.0  3.2e-166 ATP-dependent RNA helicase DeaD [EC:5.6.2.7]
* WP_017418586.1      K01216  286.20  418.4  4.3e-126 licheninase [EC:3.2.1.73]
* WP_017418736.1      K02111  433.77  933.9  1.2e-281 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* WP_017418742.1      K02379  111.20  304.6   2.3e-91 FdhD protein
* WP_017418800.1      K09692  214.80  296.6   3.3e-89 teichoic acid transport system permease protein
* WP_017418839.1      K02501  232.47  278.4   1.1e-83 imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
* WP_017418880.1      K25031  478.03  752.4    4e-227 gluconokinase [EC:2.7.1.12]
* WP_017418904.1      K20487  238.57  479.1  2.6e-144 two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]
* WP_017418930.1      K02018  241.27  274.1   4.4e-82 molybdate transport system permease protein
* WP_017418941.1      K00798   35.20  239.1   7.7e-72 cob(I)alamin adenosyltransferase [EC:2.5.1.17]
* WP_017419100.1      K02804  617.73  718.0  1.4e-216 N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]
* WP_017419177.1      K07552  316.30  471.7  4.8e-142 MFS transporter, DHA1 family, multidrug resistance protein
* WP_017419244.1      K11936  265.57  290.0   5.2e-87 poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
* WP_017419270.1      K03446  464.23  528.8  2.6e-159 MFS transporter, DHA2 family, multidrug resistance protein
* WP_017419343.1      K01046   50.17   57.3   3.2e-16 triacylglycerol lipase [EC:3.1.1.3]
* WP_017419351.1      K00034  308.47  326.6   3.1e-98 glucose 1-dehydrogenase [EC:1.1.1.47]
* WP_017419351.1      K00059  273.10  301.3   1.5e-90 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
* WP_017419469.1      K00991  240.10  309.3   5.4e-93 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
* WP_017419497.1      K07056  109.57  394.2  1.1e-118 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
* WP_017419506.1      K15518  192.83  319.2   2.1e-96 deoxyguanosine kinase [EC:2.7.1.113]
* WP_020953910.1      K06158  519.37  627.9  3.8e-189 ATP-binding cassette, subfamily F, member 3
* WP_020954278.1      K01738  416.17  440.0  2.1e-132 cysteine synthase [EC:2.5.1.47]
* WP_020955795.1      K01955 1476.90 1683.7         0 carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
* WP_021493418.1      K07450   71.57   75.2   7.5e-22 putative resolvase
* WP_021493442.1      K03292  341.90  482.8  2.1e-145 glycoside/pentoside/hexuronide:cation symporter, GPH family
* WP_021493672.1      K12574  128.47  693.7  3.7e-209 ribonuclease J [EC:3.1.-.-]
* WP_021493717.1      K03589   45.43  121.1   1.4e-35 cell division protein FtsQ
* WP_021493723.1      K02862  197.47  368.4  4.6e-111 putative membrane protein
* WP_021493753.1      K06437  251.67  447.8  3.2e-135 sigma-E controlled sporulation protein
* WP_021493759.1      K02491  494.07  538.3  4.4e-162 two-component system, sporulation sensor kinase A [EC:2.7.13.3]
* WP_021493808.1      K10806   94.33   99.3   5.2e-29 acyl-CoA thioesterase [EC:3.1.2.-]
* WP_021493862.1      K03215  311.63  558.2  5.6e-168 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
* WP_021493878.1      K02819  635.70  756.1  4.6e-228 trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]
* WP_021493917.1      K06999  143.07  172.7     2e-51 phospholipase/carboxylesterase
* WP_021493947.1      K21488   87.23  235.8   2.3e-71 antitoxin YobK
* WP_021494045.1      K01719   41.90  101.6   9.5e-30 uroporphyrinogen-III synthase [EC:4.2.1.75]
* WP_021494112.1      K25308  263.33  335.1  1.2e-100 ferric hydroxamate/heme transport system substrate-binding protein
* WP_021494114.1      K06427   72.20  104.0   5.8e-31 small acid-soluble spore protein J (minor)
* WP_021494135.1      K22299   81.70  139.2   2.6e-41 HTH-type transcriptional regulator, competence development regulator
* WP_021494159.1      K03424   90.10  333.1  4.7e-100 TatD DNase family protein [EC:3.1.21.-]
* WP_021494173.1      K00286  175.37  299.1   1.2e-89 pyrroline-5-carboxylate reductase [EC:1.5.1.2]
* WP_021494192.1      K07074   47.43  258.1   2.2e-77 uncharacterized protein
* WP_021494193.1      K00294  492.60  524.7  7.9e-158 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
* WP_021494194.1      K23253  243.13  561.4  1.7e-169 PucR family transcriptional regulator, proline-responsive transcriptional activator
* WP_021494215.1      K23786  337.30  432.6  9.4e-131 5'-3' exonuclease [EC:3.1.11.-]
* WP_021494259.1      K07258  224.10  394.2  1.8e-118 serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
* WP_021494261.1      K03315  187.13  558.2  2.4e-168 Na+:H+ antiporter, NhaC family
* WP_021494294.1      K06714  483.67  529.4  1.4e-159 arginine utilization regulatory protein
* WP_021494294.1      K03721  444.33  468.4  4.6e-141 transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport
* WP_021494311.1      K02248   51.90   82.4   6.5e-24 competence protein ComGF
* WP_021494369.1      K17217  606.70  629.3  2.7e-190 cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]
* WP_021494369.1      K01760  495.67  519.6  1.1e-156 cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
* WP_021494398.1      K01649  475.10  599.9  1.4e-180 2-isopropylmalate synthase [EC:2.3.3.13]
* WP_021494410.1      K03522  186.60  403.8  2.5e-121 electron transfer flavoprotein alpha subunit
* WP_021494482.1      K07406  369.27  698.3  1.1e-210 alpha-galactosidase [EC:3.2.1.22]
* WP_021494489.1      K16918  413.17  611.1    2e-184 acetoin utilization transport system permease protein
* WP_021494489.1      K02004   51.20  107.9   6.5e-32 putative ABC transport system permease protein
* WP_021494640.1      K02205  725.17  782.2  2.8e-236 arginine/ornithine permease
* WP_021494690.1      K07090   45.90   47.6   1.9e-13 uncharacterized protein
* WP_021494737.1      K00788  165.60  261.0   3.4e-78 thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
* WP_021494763.1      K01710  490.50  507.3    1e-152 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
* WP_021494807.1      K02493  238.67  284.1   4.4e-85 release factor glutamine methyltransferase [EC:2.1.1.297]
* WP_021494837.1      K07240   33.10  135.2     6e-40 chromate transporter
* WP_021494838.1      K07240   33.10  141.1   9.4e-42 chromate transporter
* WP_021494864.1      K09809  280.70  572.7  2.7e-172 CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]
* WP_021494903.1      K02440  260.30  373.0  1.5e-112 glycerol uptake facilitator
* WP_021494930.1      K02503   86.90  137.4   1.1e-40 histidine triad (HIT) family protein [EC:3.9.1.-]
* WP_021494934.1      K12555  778.57  886.1  4.4e-267 penicillin-binding protein 2A [EC:2.4.99.28 3.4.16.4]
* WP_021494934.1      K05366  615.40  666.5  8.7e-201 penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]
* WP_021494936.1      K01421  133.63  679.0  1.8e-204 putative membrane protein
* WP_021494977.1      K09458  488.67  631.8  2.3e-190 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
* WP_021495015.1      K18924  122.50  123.7   1.2e-36 paired small multidrug resistance pump
* WP_021495085.1      K11688   66.97  268.9   1.7e-80 TRAP-type transport system periplasmic protein
* WP_021495204.1      K03969   82.97  195.9   2.5e-58 phage shock protein A
* WP_021495223.1      K00782  103.63  151.5   5.9e-45 L-lactate dehydrogenase complex protein LldG
* WP_021495226.1      K03303  119.70  666.7  5.7e-201 lactate permease
* WP_021495233.1      K19421 1151.03 1272.9         0 polysaccharide biosynthesis protein EpsC
* WP_021495233.1      K24300  731.57  739.2  8.7e-223 UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]
* WP_021495256.1      K11755  223.00  321.1   1.2e-96 phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]
* WP_021495277.1      K00016  326.83  436.5  2.7e-131 L-lactate dehydrogenase [EC:1.1.1.27]
* WP_021495337.1      K21469  463.23  614.0  8.6e-185 serine-type D-Ala-D-Ala carboxypeptidase [EC:3.4.16.4]
* WP_021495358.1      K06347  107.33  185.1   6.6e-56 kinase-associated protein B
* WP_021495380.1      K09775   75.77  204.3     4e-61 uncharacterized protein
* WP_022552483.1      K01883  393.90  663.1  1.1e-199 cysteinyl-tRNA synthetase [EC:6.1.1.16]
* WP_022552527.1      K11626  824.00  889.0  9.5e-269 putative sodium/glutamine symporter
* WP_022552527.1      K03310  264.90  576.0  1.2e-173 alanine or glycine:cation symporter, AGCS family
* WP_022552528.1      K07717  226.20  561.6  1.5e-169 two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]
* WP_022552557.1      K01060  106.90  396.2    2e-119 cephalosporin-C deacetylase [EC:3.1.1.41]
* WP_022552562.1      K13542  398.47  447.0  2.1e-134 uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
* WP_022552562.1      K02303  256.13  370.1    3e-111 uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
* WP_022552576.1      K01612  590.40  847.3  3.8e-256 vanillate/4-hydroxybenzoate decarboxylase subunit C [EC:4.1.1.- 4.1.1.61]
* WP_022552580.1      K06295  450.70  773.8  3.9e-233 spore germination protein KA
* WP_022552606.1      K03817  127.47  214.3     4e-64 ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
* WP_022552673.1      K18231  460.63  623.8  3.6e-188 macrolide transport system ATP-binding/permease protein
* WP_022552781.1      K06998  122.20  201.9   2.7e-60 trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
* WP_022552792.1      K03575  139.63  438.8  4.4e-132 A/G-specific adenine glycosylase [EC:3.2.2.31]
* WP_022552830.1      K04487  269.33  456.5  2.3e-137 cysteine desulfurase [EC:2.8.1.7]
* WP_022552838.1      K07636  329.53  410.0  2.8e-123 two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
* WP_022552845.1      K01804  176.23  694.5  9.4e-210 L-arabinose isomerase [EC:5.3.1.4]
* WP_022552891.1      K22132  159.07  353.2  5.6e-106 tRNA threonylcarbamoyladenosine dehydratase
* WP_022552937.1      K02495  252.23  339.9  4.1e-102 oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
